Customer ID,Loan Sanction Amount (USD)
C-19240,28003.8420904705
C-2256,46492.80120166563
C-13465,90771.15881572288
C-41161,25650.1580845997
C-35320,101054.37071773365
C-2557,101999.89310208212
C-11901,84032.28110077546
C-13707,792.0060470342564
C-4691,24282.40453285196
C-4948,106099.79054605811
C-35013,-566.8593033344604
C-25560,22138.222805939
C-15549,54062.01640367662
C-17882,25387.80009780526
C-48217,1457.1682835062632
C-5734,12007.992615607896
C-13381,6749.783487742323
C-44831,-398.9754671311801
C-21453,130160.77182525535
C-23931,127373.14188616165
C-46714,131966.2213401655
C-22735,109235.63790128818
C-15846,36184.06815532904
C-13910,99704.064754178
C-541,14626.090634925546
C-23722,20709.80567869087
C-23468,269.84886702149606
C-12670,24783.795890262656
C-31052,56168.989571533544
C-47929,2074.192934647613
C-18679,75144.43841583579
C-23467,87435.35343376583
C-49976,221738.01462229496
C-13841,42360.74486208597
C-26539,129951.37075803331
C-30850,21826.054206580677
C-20498,19800.476366035073
C-46865,-179.52225093261964
C-31402,121416.68569697841
C-42130,243891.0944391141
C-30786,30987.03366559615
C-31663,16815.082858966318
C-38513,29568.64910768788
C-15261,43951.970803294316
C-38486,-426.86010732404446
C-1267,168640.89069361906
C-43362,-1688.5583854469005
C-20821,51803.26589673632
C-44201,2406.1504116018973
C-25502,50087.189098001916
C-14087,55754.47962905538
C-19974,155.04072015642063
C-10683,475.1746993628187
C-4117,15278.076493802768
C-19200,39637.517157871676
C-47276,94309.98134671777
C-18041,68151.78955535134
C-46686,46247.12381182193
C-19372,92224.52251419326
C-21338,-1671.4157810111183
C-46659,40008.26173989051
C-40708,81492.62740880766
C-17376,54929.592688423436
C-9635,41313.285726201684
C-30329,45475.203331201046
C-22794,70104.0165541329
C-13945,13955.451264116633
C-42021,51763.94116554718
C-527,31257.550208101213
C-32612,89446.3118197223
C-40428,43454.34020515673
C-8175,155812.82790229865
C-25335,97036.43741294793
C-36559,36619.48004442832
C-34181,19316.834387936062
C-49559,15481.841235970689
C-27473,56394.53957950127
C-20106,55674.44853759073
C-43623,3336.5972998945526
C-11795,44457.25610799867
C-26607,67081.47243140274
C-26525,132782.4318361208
C-23680,48656.756094583725
C-5423,27036.388097059105
C-16050,98029.60810107016
C-38447,12261.95882701494
C-15603,137089.5176164941
C-49509,4459.291824828087
C-25695,25266.74490104051
C-25058,49652.951434444185
C-26949,42622.37395484968
C-27148,105147.87339328852
C-43092,82.8369175856408
C-183,125694.03068834613
C-31036,33231.27236103611
C-25122,3150.431487517797
C-13491,74355.57407825673
C-43972,3866.3095037778157
C-3330,124611.68178108528
C-32302,36742.04443514102
C-34102,115708.53307522881
C-4632,20891.42967780505
C-17897,9884.958538138759
C-48972,1572.1437090107524
C-32343,94360.80878553606
C-45024,28690.874878107068
C-819,121859.67263861487
C-46967,1985.3528550559295
C-26832,140328.8547646329
C-24818,46942.86275104101
C-45461,271.33799666379326
C-40987,23961.340113992865
C-3610,-2126.741631215864
C-37574,63555.39999566439
C-10490,74390.65031272171
C-43755,-1029.0859684643358
C-9457,99158.97196214536
C-20468,357.5814280355126
C-39647,-4081.49505154933
C-23024,208434.0203664214
C-29074,51853.121890845374
C-34896,25115.002334650442
C-17689,89643.44494244512
C-16146,72007.27883472
C-37020,28984.26441998875
C-8307,20595.505291084504
C-2134,8238.904857786756
C-13904,84.34125457239512
C-21181,20166.07966109366
C-19484,24489.74802954397
C-10745,47613.68774588028
C-38407,-277.67240301725866
C-25107,120815.50659589194
C-38115,20420.847513420682
C-24731,72407.64730804326
C-106,77371.90648024103
C-3281,26949.405274118508
C-5520,66087.19437692982
C-33562,35195.26965752223
C-46361,104691.37997706448
C-29222,56075.049988893144
C-19041,40108.47441185178
C-13258,56446.66005442316
C-32177,37293.29161992681
C-10266,-798.3855542882316
C-3894,52686.73389455096
C-46377,982.5321956070633
C-7106,92578.28192985753
C-1850,142.1067108652401
C-8353,66721.94008849651
C-39289,606.6415480351278
C-14761,39542.53107748106
C-23984,50794.1585703535
C-49865,-258.4558271389594
C-17972,13229.08030276554
C-26328,33767.42219728153
C-31589,65341.28081884526
C-653,65598.43799832156
C-37069,93232.88167943725
C-46267,-882.7422285742038
C-46291,-40.715793289439965
C-41904,2562.354594257893
C-37078,54038.33041815886
C-38651,18872.89020176801
C-9376,12368.14546185699
C-16710,25556.064898136436
C-27557,67936.81364750428
C-4282,49239.62789246194
C-3085,73351.3211516571
C-12988,123952.66161180729
C-26240,1335.7773765769207
C-31493,54186.985148399945
C-39810,54300.64527296764
C-36800,15170.00722608627
C-9616,9550.333436552073
C-7769,152960.20442448737
C-3661,43084.78158077144
C-29740,16188.472877960268
C-35302,92446.05954849912
C-18281,55120.61616056144
C-1430,12408.22711116864
C-21542,13734.674252987334
C-11156,602.7375328928505
C-23922,52947.09719320084
C-46074,29421.88056512319
C-13637,31489.73026598941
C-9677,89500.73824984544
C-26485,55910.46776837615
C-4436,163252.55702629293
C-13524,84202.97623002704
C-6792,54482.96451879411
C-31433,110387.87307754967
C-33613,36238.27330323705
C-42316,242.9810522224788
C-30814,54213.19888817396
C-37241,63741.23841007721
C-38187,21723.621575081677
C-1398,73727.9423751529
C-37445,60878.06930917147
C-30369,71151.0714454529
C-39137,33100.807279823995
C-12983,50006.02690655597
C-37958,-2522.8927742537103
C-46462,-1836.5136029557589
C-26849,55421.815459278674
C-28534,726.3689943128418
C-13209,31873.20643774248
C-36678,71966.74348090602
C-49312,46171.35655205144
C-15449,89595.29173722057
C-18017,46060.58930802974
C-1255,27558.025347539897
C-21876,104588.61244311201
C-45620,103206.84568875382
C-18488,44466.22140688503
C-47056,1095.342506670116
C-14279,8605.21154123001
C-6228,186928.53937995454
C-32821,204376.70057697356
C-21651,15954.096517686585
C-44848,-3581.8438007280406
C-46555,2398.315097698343
C-7167,90521.77390178194
C-89,44977.887934183644
C-8809,14200.57180525355
C-2744,25821.71753342225
C-44463,685.2489851312853
C-3755,109602.4490096043
C-4163,-963.2078431483008
C-16641,50240.08926590075
C-49587,94002.67121174908
C-29384,18912.971851079656
C-26047,13764.982779875483
C-17845,60863.39254192167
C-14269,72643.00421478934
C-44148,1009.6518649619657
C-5845,84279.16754778869
C-5900,17139.960924978546
C-48833,159082.6942484768
C-37738,75205.63884630024
C-2951,171.3244264306164
C-42636,86380.97916388727
C-34089,73690.89813527795
C-49178,93674.76936166978
C-6633,53376.37357938024
C-28930,26141.39931977064
C-5106,48722.22209735511
C-46913,-420.9284444474734
C-37197,49986.87147180001
C-24689,274.17633250919545
C-33721,10227.260912113848
C-934,149416.99631191418
C-14828,108976.99135997053
C-48369,-1154.1298517614225
C-19437,19166.951800614206
C-14692,74454.28637518774
C-31154,33469.30221820563
C-362,43504.31150455588
C-49356,127373.74754254501
C-35700,69265.92362657264
C-13407,75741.84693813726
C-18538,18872.89020176801
C-18974,108883.8138351416
C-22363,19034.456896981133
C-47022,-1280.7368625358654
C-16320,54089.308279914745
C-48072,6749.783487742323
C-29628,41065.8663631232
C-36577,28880.782743666765
C-8538,225514.28604645756
C-49813,-1046.1670684105225
C-19068,12409.309930739893
C-35563,71259.5488748733
C-30393,61777.56219026629
C-15090,92257.66439937922
C-45511,2651.9351078898926
C-16326,20868.276070835243
C-14026,24980.045489711087
C-25278,37569.72232945305
C-35579,35422.71841685911
C-15012,36606.40428146999
C-30344,50734.04684656609
C-9284,80709.18174547666
C-35905,86420.16544701769
C-16102,-1124.6834513115596
C-24119,573.7965624312545
C-2516,69293.96201309866
C-11695,85252.67715314997
C-43131,3885.560415538691
C-11029,40070.810957777525
C-16245,113514.61462461253
C-38332,46526.36201670894
C-41611,573.0682308855958
C-396,9898.092369326785
C-15799,61484.00532021435
C-43935,-269.8617901443269
C-3502,660.7382054166198
C-24830,54710.00205788673
C-15944,170910.2648151354
C-27859,59802.85633140303
C-20062,23961.340113992865
C-28450,143984.68198929072
C-38903,52225.165030919095
C-16882,17133.862779922973
C-17029,13608.780445844905
C-49667,39974.29338337978
C-48670,117151.86339175448
C-43918,2301.9880431713295
C-28514,100874.33462556651
C-38532,241.63113246792508
C-26698,-927.9719603119067
C-16126,27434.91232204166
C-41114,25343.59913305148
C-27013,29651.021149491207
C-36962,44437.6257197882
C-10170,28355.484453523473
C-2327,15514.282359799035
C-8639,105265.83595914263
C-37000,61983.17059501939
C-36029,48813.8613930819
C-19979,54915.79780063584
C-19452,25136.1009313546
C-36893,61963.14074972775
C-40153,92589.04199558712
C-27040,39400.987851158396
C-12291,98462.7938154359
C-32329,43785.31887613235
C-38901,118663.30202246158
C-13014,44290.716789409824
C-11166,96524.40896878552
C-7299,84213.02519557926
C-31641,20389.278760953064
C-34905,44825.56338849149
C-23819,-681.1759634419992
C-47457,28858.343976243665
C-40607,27582.266327875368
C-12096,55856.70035594404
C-29859,43165.95186069359
C-41013,13289.825132076918
C-4968,86488.54322804647
C-19360,43569.17010532682
C-22531,25725.12599667606
C-7822,67872.0355976735
C-17705,61563.882792944656
C-4394,84102.24375128913
C-36809,26705.743004007298
C-22511,433.39933208330837
C-39198,56910.62728498468
C-4913,106747.86140378543
C-7000,64718.33078035634
C-35606,115554.29630059304
C-44395,1600.4170405070356
C-33574,925.7423473811125
C-32812,17529.51220434349
C-36719,-603.772119816288
C-39557,52576.742228903924
C-1917,10986.808778952987
C-38857,40087.23407697182
C-8543,77146.73636509944
C-16364,21251.365311526642
C-35227,120859.924267052
C-16980,35830.61707112238
C-5856,105381.12803324907
C-35603,63659.22833927929
C-5742,64837.611983908144
C-2214,-36.00839587431887
C-34281,1062.9803264363259
C-41083,52101.06596840435
C-2878,158190.67164838547
C-40392,31057.64622037449
C-5921,61028.66211741868
C-13837,44069.860863652895
C-48699,2497.4116013546295
C-18320,13724.901130563832
C-36467,107591.76086575323
C-10428,68513.71022488658
C-47332,12271.731949438441
C-12301,33206.42722437853
C-32659,31758.224490493692
C-30987,64416.88238335079
C-5889,55516.66096775376
C-26564,-1116.6420794796684
C-12238,103709.55868320956
C-47324,2131.549916474773
C-38063,22236.356732395212
C-13508,24843.57314553511
C-4543,-1359.6895005492709
C-7536,95730.28692002434
C-27882,10872.53086237809
C-15527,36701.291710588055
C-34334,29370.536679893215
C-5265,61091.60158245529
C-36683,111712.20509795152
C-28660,244858.74186226586
C-38166,62077.61991131117
C-11562,117131.58568253387
C-38499,-756.6852886237511
C-4398,1829.1316708538861
C-13042,107161.96727944369
C-45827,36206.59589403706
C-26059,47790.58933934644
C-25728,27192.975121266758
C-28865,70425.66957716313
C-5696,46838.1489916632
C-17389,142552.21286181576
C-8000,18368.08446977261
C-37315,62415.256242292264
C-22860,-138.0223808671549
C-26594,22017.669435800362
C-30645,66459.94721262156
C-12524,85732.76624879721
C-35079,483.034212488666
C-31836,46203.86935916998
C-46564,122323.34450782569
C-40286,105290.38357148811
C-20950,105212.94853617826
C-42064,-3496.704027717771
C-37603,19679.67358060595
C-43896,74557.47680253135
C-43380,120689.01009736012
C-20900,24407.429235160114
C-16381,122379.83292760592
C-25157,96366.31591316257
C-647,52976.28017135109
C-11177,109587.48060368266
C-42757,29125.760286471395
C-40557,169780.22396229158
C-4958,9107.461788439938
C-17994,61070.01090270353
C-47451,-830.7602928979683
C-24945,76767.15372872177
C-21248,9050.898555450196
C-39149,136311.45230960049
C-44389,96576.05525699619
C-40933,10067.501435823771
C-30736,21320.676291016032
C-22864,77199.25734305823
C-10567,52396.83996069512
C-37988,101298.01339883609
C-49316,65679.87067968458
C-40812,75493.296607242
C-31656,147045.85653891333
C-25970,19898.482400089262
C-47258,2202.371362078197
C-17396,104421.86223201889
C-20533,31919.585535582686
C-35884,97025.8038255652
C-21536,61510.72391182453
C-16948,437.69839862528715
C-1771,1056.126376252194
C-11581,49032.0331650511
C-19054,99177.71175968318
C-13003,61479.132203070774
C-13276,18920.83673619998
C-49974,-1200.079867659908
C-35016,59247.62144552021
C-20492,53785.923456200515
C-13746,1318.706736744403
C-42966,55266.07292482995
C-13282,110587.8369703917
C-17909,19553.49212847667
C-41511,-217.97471353389028
C-2990,91721.22604313186
C-3980,72484.6976060029
C-12980,18435.787527129396
C-37876,14719.262341413432
C-4695,98918.39970838228
C-10385,79192.43051518436
C-3809,106985.70899866136
C-43488,54445.01682583542
C-11504,39890.09438361771
C-7587,56324.70019570532
C-9607,47398.546251487474
C-38250,26775.996290334275
C-36558,148377.541432053
C-8014,13373.703223654344
C-13596,18949.87162133901
C-30582,1039.0877725190187
C-30021,19933.2153560959
C-18258,105767.30138095285
C-47417,-472.37059922051117
C-48343,19805.142587947423
C-49890,125902.59524508187
C-24979,68236.23611834312
C-34908,45311.78014670434
C-23517,115667.44487794634
C-12995,813.0147647389609
C-3177,29376.593016298462
C-43422,57126.480681182
C-810,-1218.9275335089887
C-23230,22248.97252155707
C-15969,40257.47343813738
C-48865,1422.221121401194
C-48168,204.4106390923074
C-27948,39878.22568078369
C-13588,27466.276119676317
C-22222,-884.19064399022
C-46909,226.14510806945276
C-46719,137552.27484831985
C-48561,98676.89657859661
C-33590,35977.35832919002
C-6465,31065.09387617108
C-26717,65369.69847122241
C-34944,117148.70290021074
C-43280,1646.3891379887132
C-2419,77909.06932775798
C-11724,46389.80516427175
C-7460,92522.36688894354
C-38521,-1262.296347923527
C-41788,580.815792771324
C-33463,296.8703341933281
C-16161,14363.964646024588
C-49024,100093.8403064026
C-19025,71007.04029936121
C-37109,15139.178564344487
C-6430,130055.35168806993
C-1380,42231.94528880642
C-13361,19729.976655603914
C-3078,116862.22728055036
C-11143,8499.21274044013
C-9634,55989.72224292795
C-41067,84439.37625032027
C-33223,-404.4798944364631
C-3974,6080.846146433739
C-24044,151717.58975593786
C-29243,425.80170578038764
C-37475,112644.05159358984
C-13969,23215.26115142443
C-45863,1980.8833723147006
C-23780,-2103.1032732476892
C-42163,87982.59164979092
C-39856,633.9223548225359
C-7496,-12.909797579052462
C-42894,125370.84575256673
C-49730,675.025150771448
C-37419,-337.54306908629513
C-4380,28632.69586294239
C-43713,3181.0066857767038
C-5045,27034.1537315637
C-12353,111979.69412370076
C-43673,5706.625523284771
C-24756,31980.209709689483
C-24647,119825.77235995003
C-207,100365.5865563089
C-18777,27317.968155169747
C-33276,84285.21189829895
C-20392,59758.23610658126
C-47823,11974.825716574176
C-3602,-10.361893968666232
C-27911,44177.8195320509
C-13758,40113.36368196111
C-46679,33759.421018814304
C-36420,39551.052633971616
C-14075,89353.79866656296
C-39863,3157.7708753824177
C-24035,58356.533401076966
C-34287,88094.23362597823
C-26828,71.45131051220939
C-21739,106775.50752265235
C-21451,33833.51478123944
C-48862,3944.385709809715
C-7275,68717.18173971273
C-5002,138178.44361093454
C-11940,65769.28031409359
C-9771,-386.56190667956076
C-46859,43002.74713889186
C-30551,57758.39868306027
C-19159,-3404.432584233307
C-43671,54122.2199693605
C-23125,112655.8799508138
C-33813,57497.7066408574
C-3255,98848.06297852707
C-18212,43029.519632577736
C-8069,-1267.0611998046847
C-45366,829.2295066398561
C-15031,38598.350040829435
C-27798,89730.67667148417
C-10353,84730.35606254326
C-45521,31749.09077858593
C-25181,1778.7213334491862
C-8490,7424.122289637052
C-6789,72275.78472462883
C-9527,51945.51000676911
C-26902,302.86012157397874
C-36534,112536.0992098119
C-35442,28017.392898521157
C-39696,33663.9665749886
C-42783,-706.5778693625199
C-31361,109819.33452532579
C-20621,103066.68901256693
C-7599,38532.15055410684
C-24378,15169.487091232637
C-16170,54066.79912321135
C-14724,21097.13256228095
C-20279,480.5837617329516
C-3183,107069.48236388555
C-7091,24489.74802954397
C-33081,37232.54876524028
C-10507,62831.37993063254
C-6997,68163.39757825527
C-30752,36534.71612229508
C-29646,36118.84166270434
C-24514,67772.75394464127
C-21587,28607.901016630858
C-8816,398.4611778207593
C-44550,12821.46211394729
C-41741,46268.59413336849
C-40536,-518.277810430247
C-35728,72873.8916740919
C-30594,12404.512645579267
C-45845,127906.49171167072
C-7550,68902.45910807296
C-49341,25168.73440133711
C-15624,23040.95205096752
C-17746,43707.40561989523
C-44745,-774.5394052253504
C-29197,37901.57254408727
C-15417,67706.9171445828
C-45088,3070.2024282687607
C-48686,12590.674835126854
C-14187,26004.203889293287
C-47052,633.2498001154205
C-19224,87783.70632517207
C-26033,86097.17103432144
C-30978,216581.61596598878
C-959,13965.224386540134
C-8561,46725.02064036065
C-28713,62432.14228106991
C-15087,25891.832154168373
C-49061,4018.516485808213
C-46801,133.69001696098488
C-29344,54995.489663239154
C-28212,4852.581327040502
C-46128,19994.822394725128
C-4099,24976.410015679725
C-20535,150328.40651109882
C-32902,31726.776162648704
C-25769,16602.289673203217
C-38267,46218.224824350735
C-2736,146874.65179039876
C-41542,3758.2614046250715
C-384,509.61089776687555
C-35820,-965.5073969749718
C-30469,34144.61276653982
C-26083,55940.25653441233
C-7134,19640.714516748812
C-28782,365.35354271060623
C-48012,-7495.278171644405
C-20244,61237.96998647187
C-45606,137530.61844614468
C-38789,51078.2693131685
C-20208,87425.05488184588
C-1125,136233.05096694463
C-20799,24150.779971062035
C-195,45538.61794304361
C-43760,-109.25811080499714
C-37418,494.75462968999614
C-2894,90311.00058662944
C-30037,239.5403401333476
C-4598,117270.50389597687
C-49838,125903.8280587662
C-4888,19285.714061346604
C-4286,108909.03737425161
C-4621,56966.43538248327
C-13852,34264.357282468525
C-36581,9814.165329714535
C-1622,54626.15309984778
C-24961,-1632.4194212898237
C-20532,22465.985436344286
C-7752,52082.247555596296
C-14705,184817.79722499478
C-38026,107221.61793845847
C-15911,36331.81389573424
C-47972,47401.327198435116
C-14208,44500.28258378243
C-37272,504.05876593940417
C-17238,25282.786999855096
C-29294,54127.850743935
C-13942,534.0552421895943
C-5022,19879.603042897936
C-10633,59967.049885265114
C-40608,14525.825056577798
C-40821,28979.9582230139
C-11342,717.9123786079658
C-43963,-238.80425560046078
C-22953,180867.44000671466
C-2061,115576.63815919243
C-8906,195081.9829873476
C-29564,14417.913612763592
C-4345,44476.385962762564
C-29710,18567.511670342697
C-17982,82895.7690649616
C-40843,412.27544486744927
C-11478,140982.38475219425
C-45414,50080.48937013899
C-16518,109138.75965374512
C-9293,26742.78142285459
C-11251,34896.499460277155
C-43478,45845.35050744984
C-23008,99306.17840721138
C-36223,48290.56324476723
C-42785,12141.004314264774
C-8761,62834.13943553055
C-14711,49258.5009043896
C-22852,52347.03395922524
C-15189,51978.75708915931
C-44107,387.8899549236611
C-39132,28774.38464529085
C-39272,109825.24663316192
C-26599,-762.845086172201
C-41059,30519.275232666885
C-18814,259228.88156386852
C-9191,83731.94546432658
C-2602,474.37769395829366
C-37948,35693.041101198
C-33565,-899.3402479024007
C-13380,20291.800674607905
C-25095,171214.03543448215
C-7578,2352.2746122659487
C-31939,52353.922389450294
C-44809,876.9747286384064
C-27238,71089.8238334067
C-31504,51217.64896216125
C-8930,359.51784616272545
C-42011,-369.5311445515231
C-45386,-595.3794964043407
C-12,54336.260340025736
C-14728,35640.9488442619
C-10521,48192.255515064
C-45709,2504.7477517202237
C-12165,9458.146698453918
C-13621,47276.72736169725
C-46595,224555.83037002353
C-20431,22868.719076762452
C-15663,17179.439738010133
C-2229,108451.38770467219
C-36376,78525.53511876964
C-23807,60922.75121003857
C-1035,-257.7038054186576
C-43085,1118.7593771434858
C-7376,44239.16684042585
C-1627,113.388339051972
C-35410,129769.48221811412
C-19247,104329.29779031026
C-32436,30838.553360119164
C-24460,80444.49925633326
C-10995,39386.96535987415
C-16771,22635.288269820063
C-28073,42344.99158995592
C-42525,27301.21891519733
C-36239,73280.44602720153
C-20443,13299.598254500419
C-47177,-6498.540209022687
C-15832,8463.772291071904
C-33713,79643.51229580378
C-28362,24783.76916271169
C-30228,60463.360943083026
C-41956,24265.144791693787
C-6217,187564.82618947703
C-39468,421.5094813255219
C-42324,113940.84188460158
C-39155,115284.72152219396
C-26527,95178.01890410241
C-35899,13734.674252987334
C-39586,25368.546054833216
C-28036,47377.26416289808
C-8400,67898.36001514328
C-39248,24612.37611114771
C-24046,24980.949014617956
C-28479,85741.51425888739
C-35102,93488.0745918721
C-40652,136803.20105551917
C-498,98260.81234558116
C-23074,111337.59275652652
C-5888,21793.882436817217
C-36749,45471.48511432888
C-45350,30054.39527973286
C-22294,45446.009014460185
C-26584,45760.038110836525
C-47438,2048.8499676447077
C-18012,66479.05481981189
C-2182,-238.51011799853862
C-7577,74.56813214889505
C-2045,9387.364535991239
C-8697,478.08104115318315
C-27480,27245.704464532908
C-40427,19246.2465065957
C-25637,44375.398386675544
C-12850,-826.0637010454714
C-27519,43867.43203652493
C-23281,8024.68970458224
C-4103,59373.53003839895
C-33406,45290.62718957557
C-10581,128561.67150547166
C-46409,2192.5982396546965
C-9609,45767.274597166266
C-46319,2068.799714656266
C-31529,6742.232659413318
C-13101,585.0841787187605
C-7740,21642.501768171536
C-33210,78919.94935213945
C-49480,769.7269546334985
C-2410,3200.3149711601504
C-535,49291.76021654629
C-39988,116.73132258717462
C-25903,26786.483928231253
C-17205,45143.96253929286
C-6356,50907.167972842704
C-1636,66437.69685488527
C-36260,15398.394165619839
C-28444,55234.106226886855
C-32814,229.45023400318283
C-44750,85711.0929821842
C-22477,61797.830077990926
C-47465,89254.16256670024
C-29148,62825.62421422164
C-39259,46158.698405587624
C-46549,2837.7545503177357
C-47921,667.0931279512068
C-44936,-128.42581643420172
C-4870,15336.781485280955
C-5015,26275.059580681133
C-33581,-180.12104069077512
C-22369,15322.441590169508
C-32606,35730.76479658305
C-13834,64049.795996761204
C-15710,80529.70338700256
C-93,163498.21160989365
C-10395,60995.18300858893
C-9918,124545.45357058922
C-18071,78672.06412470399
C-18465,21616.12523106505
C-44580,343.02678476495663
C-14737,24858.001353580694
C-12834,105333.32435104203
C-21618,67735.19469246194
C-38834,142011.81278447257
C-16300,82865.47256241669
C-3878,161894.75537827352
C-29136,45258.85702215394
C-28178,15865.516941632695
C-36280,19744.69624914717
C-25952,22209.155350555793
C-32583,32479.696692582467
C-24549,83094.24517119676
C-44549,608.346552056745
C-48718,74530.77938572124
C-35325,98.20124629960698
C-23748,45796.48035288522
C-27920,100045.28373172731
C-1363,53688.156630887046
C-36327,2608.065976919771
C-2798,38772.869049471825
C-38594,62958.21563923476
C-23546,65207.36719366865
C-619,44267.08191767386
C-26238,-569.7764206210242
C-42073,488.5057543215496
C-34472,54823.27295997759
C-21856,100850.77844843794
C-44649,27741.386236002552
C-4987,15231.694032201593
C-41699,21212.414263815983
C-5660,16058.680684325624
C-39512,-899.3402479024007
C-9727,99544.07783673536
C-48153,-618.4378355766958
C-41480,-4310.260522269301
C-15558,99148.77124518371
C-46491,87609.3893814222
C-19709,49161.51754078652
C-45592,130283.12341003008
C-37412,39953.997926634016
C-17125,-732.5365592840526
C-26735,87397.37859450206
C-22360,45079.587884102795
C-38410,-877.724383090566
C-29082,102467.21889826817
C-18135,35146.01765958843
C-29990,63627.495632847975
C-40303,184387.22557387318
C-7272,13724.901130563832
C-597,950.2722747125337
C-31715,61095.41872344699
C-24447,18459.444538818705
C-49288,48852.45335874768
C-21364,148899.73412190602
C-36505,59265.51738128639
C-27839,22085.329092150492
C-24489,59208.139272167915
C-1733,51990.22628264919
C-1896,50729.762058479006
C-46188,5434.389547040897
C-42426,24756.424250066597
C-46926,76.61222447357112
C-44280,-1474.2083124522471
C-32964,480.30392064363707
C-34966,34079.57048426412
C-44568,70846.24684929023
C-23241,56777.571160694766
C-28807,50764.35955815165
C-31643,14490.03817258891
C-36418,40539.62518530975
C-7101,67422.8354200048
C-4218,9907.865491750286
C-43945,169771.96681318502
C-10623,20567.133401743467
C-23629,118659.59114061344
C-42934,4112.486297054237
C-30438,16612.074975829466
C-17008,85891.95171410168
C-39663,20251.214364994277
C-9187,15159.713968809136
C-29432,103250.65034933286
C-12626,169372.95702649903
C-13177,13022.108352175685
C-17259,18700.75428453148
C-15460,86557.04388432104
C-3514,6780.092014630471
C-6121,133482.86493643254
C-44713,108222.15030418073
C-14887,131633.05843145063
C-35718,60787.5592461281
C-9750,16113.133094990324
C-45297,36066.8326568075
C-40119,23928.090849196225
C-175,52925.114511525295
C-41482,90854.06548972534
C-33849,-1257.1212409365216
C-6327,-493.38096476615704
C-10169,33412.746867812864
C-460,-137.1814670362891
C-39092,9020.590028562046
C-45752,1551.4397808203687
C-48001,-582.5445956201312
C-31469,99432.27688224948
C-30397,60015.751263748185
C-19183,94008.50947816821
C-21168,123531.40975352413
C-47676,53568.71230060563
C-600,55344.12091976151
C-28112,98190.80486514438
C-7487,121208.46043229513
C-45162,2407.9280070798045
C-2539,62795.71223053719
C-22771,69382.02426426494
C-14773,20226.40408561769
C-7507,102437.68242550411
C-24809,-2074.284478245585
C-15953,71067.73460474043
C-35193,190672.19044667907
C-3118,33349.41003735623
C-10488,85112.25086174493
C-15573,29498.667503412496
C-41670,14731.798172265835
C-39926,44093.82786372995
C-30559,31531.081406798196
C-21297,85351.42809271836
C-27666,74723.07828150877
C-27011,16212.643974676721
C-4274,44742.11855136943
C-38652,30536.323253899365
C-15987,7689.925730867085
C-20347,43188.6985575656
C-34389,60656.81569814531
C-18706,131752.48584263487
C-20963,11690.106550701506
C-40419,10195.979302736061
C-1298,-826.0450237771236
C-10572,43424.26077351018
C-7995,1396.614684398619
C-45952,29650.4825470826
C-22151,25182.432976383534
C-49294,-5293.188737142466
C-5698,13489.58968953926
C-30248,30165.415582755795
C-36085,31237.060273630475
C-38963,953.2577661050306
C-33418,6553.768117719546
C-46219,44469.50512091793
C-25671,33564.979024127926
C-2124,20430.232332334923
C-49697,-3260.7041390316945
C-46251,26859.968438907614
C-11725,103515.21134309313
C-27249,22403.01106053398
C-17361,-260.5900985948405
C-41384,26481.19951269266
C-4143,129679.8993898634
C-17294,142887.4475887817
C-46548,3912.7282896860047
C-46323,-227.45837539878318
C-44066,3518.636586114261
C-7122,116760.0430755138
C-9336,229.06800108162534
C-2066,95759.17842975826
C-26224,100709.21116162086
C-23923,48087.45939198988
C-3102,52428.43729400407
C-32757,53596.039661094685
C-35088,130181.39800655955
C-29782,172827.017230643
C-29718,55257.789579749464
C-24032,90865.66734186608
C-18003,52134.80125348753
C-42445,-1552.826288050378
C-43393,2684.465095445801
C-22060,39216.65141755193
C-31157,146163.4910728078
C-38218,23480.549771163493
C-5199,44446.818405603604
C-26135,62308.69277642191
C-48006,136010.6599258496
C-21470,52032.732061311275
C-8536,21008.436102061783
C-30199,65665.12455008307
C-12104,51269.402410742405
C-36408,44929.39604708148
C-41300,446.8464987086409
C-19149,15397.726021334616
C-30145,64336.57118309359
C-38051,47040.10882115879
C-30323,121621.91957609312
C-24280,134082.2296117852
C-4611,52014.207645400296
C-25009,44247.02434278175
C-42210,70819.03782156545
C-5948,49697.90893647442
C-45905,10283.3215696019
C-33217,-447.8205796240286
C-13288,45015.95362667625
C-44611,20426.27967875496
C-43194,68076.69651106845
C-30670,23226.897516723235
C-39776,26956.687362574154
C-34292,46217.654796659124
C-364,13060.332370955148
C-16690,47461.44284285144
C-29971,20666.202474441427
C-25894,26580.48263068911
C-32726,26453.358370998034
C-18513,22906.75019856237
C-30056,116794.35772704976
C-39859,66486.17664955086
C-46151,30960.011498065247
C-40162,32199.203883159156
C-44672,3067.8526566841106
C-47797,736.8326718497182
C-36521,45208.68702869781
C-40489,69653.89200233298
C-10880,109148.67309093261
C-6478,48868.721969383594
C-49619,27548.49985618075
C-3196,19337.03791929569
C-20878,114185.30406050803
C-47945,4459.513372741537
C-29648,102735.6624638314
C-31984,112584.55952101904
C-18498,23217.124394299735
C-417,106466.99144438116
C-3867,40547.86676076991
C-17940,75762.83679101588
C-8448,460.0483572683032
C-18525,44626.346509998504
C-31557,30546.047300225102
C-49133,39376.869249927186
C-42620,40760.37216697585
C-45072,6559.765968275219
